symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,high_to_ltp_pct,low_to_ltp_pct
TATATECH,2026,6,,706.05,784.0,682.0,684.1,-3.1088449826499445,30885996.0,21,1470761.7142857143,10,10,0,102.0,0.1364565880756563,26.021428571428572,24.68095238095238,2026-06-09T00:00:00+05:30,2026-06-30T00:00:00+05:30,-6.76108122829713,7.128753319261935
EXICOM,2026,6,,161.04,182.9,129.06,170.83,6.079234972677608,251067637.0,21,11955601.761904761,10,10,0,53.84,0.34233912356291385,12.219999999999995,11.84,2026-06-22T00:00:00+05:30,2026-06-08T00:00:00+05:30,-11.46322140288866,21.34804070936681
PACEDIGITK,2026,6,,190.99,217.0,178.0,202.81,6.188805696633327,101714474.0,21,4843546.380952381,9,11,0,39.0,0.20520349973441307,8.888095238095241,8.490952380952383,2026-06-24T00:00:00+05:30,2026-06-08T00:00:00+05:30,-4.276790004805385,14.464199903892357
DECNGOLD,2026,6,,170.42,235.0,152.25,198.22,16.31263936157729,80381990.0,21,3827713.8095238097,11,9,0,82.75,0.4437813155999571,14.706666666666663,14.00095238095238,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,-17.759069953898575,23.707155742633795
WEBELSOLAR,2026,6,,110.0,115.43,98.51,101.29,-7.918181818181813,51244331.0,21,2440206.238095238,10,10,0,16.92,0.16134407991826544,4.055714285714286,3.836666666666668,2026-06-05T00:00:00+05:30,2026-06-29T00:00:00+05:30,-13.299960738123296,3.307813113466814
MOREALTY,2026,6,,78.53,83.6,73.88,82.75,5.373742518782629,16151253.0,21,769107.2857142857,12,8,0,9.719999999999999,0.1232668244842746,1.9471428571428557,1.894285714285713,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,5.993478016417421,16.923422916900947
PERSISTENT,2026,6,,5238.0,5612.0,4244.5,4326.5,-17.40168003054601,19258891.0,21,917090.0476190476,9,11,0,1367.5,0.2770902985830692,200.45238095238096,171.64285714285714,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,-15.639810426540285,12.53863589532248
POLYCAB,2026,6,,9501.0,10126.0,9320.5,9961.0,4.841595621513525,7067473.0,21,336546.3333333333,12,8,0,805.5,0.0830918182889928,241.26190476190476,240.33333333333334,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,,
SBC,2026,6,,39.71,45.0,35.8,41.38,4.205489801057672,337957681.0,21,16093222.904761905,11,9,0,9.200000000000003,0.2364778026658834,1.3985714285714288,1.3409523809523816,2026-06-19T00:00:00+05:30,2026-06-01T00:00:00+05:30,-6.761565836298936,15.065243179122186
IGL,2026,6,,160.47,175.6,159.15,164.78,2.685860285411605,60890710.0,21,2899557.619047619,8,12,0,16.44999999999999,0.09926125147620396,4.148571428571428,4.027619047619048,2026-06-17T00:00:00+05:30,2026-06-02T00:00:00+05:30,-15.602369980250156,-4.772876892692561
JISLJALEQS,2026,6,,29.85,37.89,28.33,35.55,19.095477386934657,132383519.0,21,6303977.095238095,13,7,0,9.560000000000002,0.2952396358769983,1.5561904761904761,1.481904761904762,2026-06-23T00:00:00+05:30,2026-06-03T00:00:00+05:30,-13.613193403298348,15.05247376311845
ATHERENERG,2026,6,,970.0,1147.4,927.6,1140.55,17.582474226804116,94893795.0,21,4518752.142857143,11,9,0,219.80000000000007,0.2176047822325729,49.91904761904762,49.91904761904762,2026-06-30T00:00:00+05:30,2026-06-02T00:00:00+05:30,-0.06104473707160072,19.107002703409787
EXIDEIND,2026,6,,390.45,410.5,377.7,387.6,-0.7299270072992614,61133167.0,21,2911103.1904761903,8,12,0,32.80000000000001,0.0839544393591283,11.361904761904762,10.814285714285713,2026-06-25T00:00:00+05:30,2026-06-24T00:00:00+05:30,-0.07313505607021242,7.922964407606046
SONATSOFTW,2026,6,,266.5,324.9,251.4,267.65,0.4315196998123742,79994572.0,21,3809265.3333333335,7,13,0,73.49999999999997,0.2651105271293862,13.65714285714285,13.030952380952375,2026-06-18T00:00:00+05:30,2026-06-12T00:00:00+05:30,-16.91255847427132,9.535804246131692
MCX,2026,6,,2967.0,2987.5,2707.0,2837.2,-4.374789349511297,69265159.0,21,3298340.904761905,9,11,0,280.5,0.09866801116244169,96.60476190476186,95.49047619047617,2026-06-01T00:00:00+05:30,2026-06-08T00:00:00+05:30,-15.276277203272116,-4.452847661676188
KRISHANA,2026,6,,134.0,149.71,129.94,137.6,2.6865671641791002,6427615.0,21,306076.90476190473,11,9,0,19.77000000000001,0.14482960709688458,4.926666666666666,4.909047619047618,2026-06-25T00:00:00+05:30,2026-06-08T00:00:00+05:30,-15.338983050847455,-0.10785824345145327
CUPID,2026,6,,129.65,191.0,124.7,189.93,46.494408021596605,487344088.0,21,23206861.333333332,18,2,0,66.3,0.4151645540179091,6.786190476190473,6.3509523809523785,2026-06-30T00:00:00+05:30,2026-06-02T00:00:00+05:30,13.504211575038491,43.52866588171361
SIEMENS,2026,6,,3850.0,3856.7,3501.0,3599.9,-6.496103896103894,8051240.0,21,383392.38095238095,11,9,0,355.6999999999998,0.09733471978984234,95.40476190476195,92.77619047619052,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,,
OBEROIRLTY,2026,6,,1707.2,1784.9,1575.1,1769.2,3.6316776007497658,10339473.0,21,492355.85714285716,11,9,0,209.80000000000018,0.1254334568934594,46.6714285714286,44.21904761904766,2026-06-30T00:00:00+05:30,2026-06-11T00:00:00+05:30,,
SOLARINDS,2026,6,,18390.0,18780.0,16832.0,18696.0,1.66394779771615,3299318.0,21,157110.38095238095,12,8,0,1948.0,0.10875014953544324,584.9047619047619,575.6666666666666,2026-06-30T00:00:00+05:30,2026-06-17T00:00:00+05:30,,
HINDCOPPER,2026,6,,544.0,551.65,485.15,501.1,-7.886029411764701,77883606.0,21,3708743.1428571427,9,11,0,66.5,0.12917578173779115,14.585714285714293,13.395238095238106,2026-06-02T00:00:00+05:30,2026-06-24T00:00:00+05:30,-11.365701019481165,2.0591500958918028
SBICARD,2026,6,,624.8,638.8,565.45,593.2,-5.057618437900114,26972072.0,21,1284384.380952381,9,11,0,73.34999999999991,0.12178942333160689,16.616666666666667,15.369047619047608,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,,
NARMADA,2026,6,,37.0,45.17,34.85,40.09,8.35135135135136,42648652.0,21,2030888.1904761905,12,7,1,10.32,0.2735534686458649,2.802857142857144,2.7009523809523817,2026-06-10T00:00:00+05:30,2026-06-11T00:00:00+05:30,-28.726132801367903,0.6839555428897178
ANANTRAJ,2026,6,,522.0,598.8,510.3,521.25,-0.14367816091954022,66081603.0,21,3146743.0,9,11,0,88.49999999999994,0.16530653087545297,20.423809523809513,19.01428571428571,2026-06-05T00:00:00+05:30,2026-06-11T00:00:00+05:30,-11.074012242626587,5.342237061769618
SILVERIETF,2026,6,,259.9,264.09,212.1,222.25,-14.486340900346278,98331331.0,21,4682444.333333333,8,12,0,51.98999999999998,0.21727510089712862,8.870952380952378,7.457142857142853,2026-06-02T00:00:00+05:30,2026-06-25T00:00:00+05:30,-17.03523155329048,6.004874806115671
NTPCGREEN,2026,6,,103.48,104.18,94.17,95.5,-7.711635098569776,68740725.0,21,3273367.8571428573,9,11,0,10.010000000000005,0.10221089841147901,2.1742857142857135,2.1185714285714274,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,-11.997419909696852,-1.2362932702644653
PPLPHARMA,2026,6,,172.99,175.95,158.1,168.09,-2.83253367246662,179784802.0,21,8561181.047619049,8,12,0,17.849999999999994,0.10770685117289411,6.179523809523808,6.006666666666665,2026-06-01T00:00:00+05:30,2026-06-22T00:00:00+05:30,-0.25641025641024995,9.914529914529918
CONCOR,2026,6,,465.1,484.65,437.45,475.25,2.1823263814233447,29833708.0,21,1420652.761904762,12,8,0,47.19999999999999,0.10232798224332831,10.145238095238089,9.583333333333323,2026-06-23T00:00:00+05:30,2026-06-11T00:00:00+05:30,-1.7530967877388128,8.156623976485413
HDFCSILVER,2026,6,,249.76,252.89,200.39,213.25,-14.618033311979497,109978092.0,21,5237052.0,8,12,0,52.5,0.22908948100063795,7.953809523809523,6.13,2026-06-02T00:00:00+05:30,2026-06-25T00:00:00+05:30,-17.06786408665863,7.235441162855302
IFGLEXPOR,2026,6,,175.0,205.0,175.0,180.39,3.079999999999992,2523432.0,21,120163.42857142857,8,12,0,30.0,0.15792125494757267,8.91095238095238,8.605238095238096,2026-06-02T00:00:00+05:30,2026-06-01T00:00:00+05:30,9.731395860854247,22.941435490973138
KTKBANK,2026,6,,271.0,282.95,255.0,273.4,0.8856088560885526,42571074.0,21,2027194.0,8,12,0,27.94999999999999,0.10383349844324932,9.138095238095234,8.971428571428568,2026-06-15T00:00:00+05:30,2026-06-08T00:00:00+05:30,-6.9754253308128495,3.5916824196597354
SHK,2026,6,,134.99,145.84,120.61,128.33,-4.9336987925031455,8971539.0,21,427216.14285714284,7,13,0,25.230000000000004,0.19225577496679808,5.13904761904762,4.990476190476191,2026-06-17T00:00:00+05:30,2026-06-11T00:00:00+05:30,-8.181885616794007,10.533343223796455
PNBHOUSING,2026,6,,1040.0,1079.9,950.0,1038.4,-0.1538461538461451,16773761.0,21,798750.5238095238,10,10,0,129.9000000000001,0.12926598114012233,29.885714285714297,28.30952380952382,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,,
WALCHANNAG,2026,6,,256.0,315.8,230.1,272.3,6.367187500000004,64159841.0,21,3055230.523809524,10,10,0,85.70000000000002,0.3230508261607087,17.409523809523808,17.14285714285714,2026-06-19T00:00:00+05:30,2026-06-03T00:00:00+05:30,-35.94489883770986,0.9470512268618239
KARURVYSYA,2026,6,,288.75,301.65,268.95,296.1,2.545454545454553,61833319.0,21,2944443.761904762,12,8,0,32.69999999999999,0.11301936322714962,9.39523809523809,9.295238095238089,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,-0.232596776873231,10.632995514205017
ASHOKLEY,2026,6,,157.03,162.2,138.03,157.7,0.42667006304527005,672931522.0,21,32044358.19047619,10,10,0,24.169999999999987,0.15951438888487313,5.039999999999997,4.294761904761905,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,1.0311794496308486,15.77887607541643
IDFCFIRSTB,2026,6,,71.3,81.46,69.53,79.49,11.486676016830291,609333192.0,21,29015866.285714287,13,7,0,11.929999999999993,0.15734634661039293,1.9190476190476196,1.8338095238095253,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,-1.431951189142064,13.422985929523099
GROWWSLVR,2026,6,,25.5,26.0,20.79,21.85,-14.313725490196072,62990805.0,21,2999562.1428571427,8,11,1,5.210000000000001,0.2219539903436524,0.8142857142857145,0.5419047619047622,2026-06-15T00:00:00+05:30,2026-06-25T00:00:00+05:30,-17.328519855595665,6.182310469314084
UNITDSPR,2026,6,,1276.9,1395.9,1229.2,1350.4,5.756128122797399,19064512.0,21,907833.9047619047,11,9,0,166.70000000000005,0.12853728120903693,30.1714285714286,28.266666666666694,2026-06-25T00:00:00+05:30,2026-06-08T00:00:00+05:30,,
IRB,2026,6,,21.27,22.09,20.12,21.42,0.7052186177715192,270150730.0,21,12864320.476190476,10,10,0,1.9699999999999989,0.09291409320606396,0.5466666666666665,0.516190476190476,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,-7.966764418377316,1.661779081133919
LOWVOL1,2026,6,,20.4,21.9,19.63,20.67,1.3235294117647214,17991905.0,21,856757.380952381,10,10,0,2.2699999999999996,0.11065459610027854,0.697142857142857,0.6809523809523809,2026-06-16T00:00:00+05:30,2026-06-08T00:00:00+05:30,-2.865194927195864,7.797087834664163
YESBANK,2026,6,,23.28,25.78,22.18,24.18,3.865979381443293,3059828763.0,21,145706131.57142857,10,10,0,3.6000000000000014,0.1508048911850951,0.7304761904761903,0.7061904761904761,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,-7.775919732441469,7.274247491638803
NFL,2026,6,,76.25,79.95,72.0,74.63,-2.1245901639344322,34022745.0,21,1620130.7142857143,10,10,0,7.950000000000003,0.1051858945683882,2.195238095238097,2.116190476190478,2026-06-22T00:00:00+05:30,2026-06-08T00:00:00+05:30,-7.851072440307578,2.8733306353702894
BAJAJFINSV,2026,6,,1794.9,1805.7,1640.5,1780.2,-0.8189871302022422,22385042.0,21,1065954.380952381,8,12,0,165.20000000000005,0.0950757492710092,38.09523809523814,36.05714285714288,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,4.61172741679873,13.338615953512942
OFSS,2026,6,,10069.0,11055.0,9050.0,10775.5,7.016585559638494,6651673.0,21,316746.3333333333,10,10,0,2005.0,0.2023607553263581,334.4761904761905,327.8333333333333,2026-06-29T00:00:00+05:30,2026-06-11T00:00:00+05:30,,
TORNTPHARM,2026,6,,4438.1,4742.9,4240.3,4620.1,4.100853969040806,11410490.0,21,543356.6666666666,9,11,0,502.59999999999945,0.11246699386869141,111.54285714285705,110.69999999999986,2026-06-29T00:00:00+05:30,2026-06-02T00:00:00+05:30,,
SOLARWORLD,2026,6,,207.64,211.04,179.46,183.36,-11.693315353496423,4479052.0,21,213288.19047619047,7,13,0,31.579999999999984,0.16740079209820194,6.939047619047619,6.9085714285714275,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,-0.8940096572166203,14.203757709040485
CUB,2026,6,,192.83,209.5,179.25,208.6,8.178188041279874,63299646.0,21,3014268.8571428573,10,10,0,30.25,0.15476048363716977,7.144761904761907,6.870952380952384,2026-06-30T00:00:00+05:30,2026-06-08T00:00:00+05:30,9.389732278015659,22.473076424030104
INTELLECT,2026,6,,719.65,790.95,707.1,717.25,-0.33349544917668,9558609.0,21,455171.85714285716,9,11,0,83.85000000000002,0.11266735983363996,25.3357142857143,24.588095238095246,2026-06-10T00:00:00+05:30,2026-06-30T00:00:00+05:30,-0.4125936270153612,10.232321949980959
BRITANNIA,2026,6,,5208.0,5298.5,5035.0,5146.5,-1.1808755760368663,6099708.0,21,290462.28571428574,13,7,0,263.5,0.05100940265486726,82.80952380952381,80.52380952380952,2026-06-25T00:00:00+05:30,2026-06-04T00:00:00+05:30,,
BSE,2026,6,,4180.0,4219.9,3784.8,3865.6,-7.52153110047847,79830310.0,21,3801443.3333333335,11,9,0,435.09999999999945,0.1095168462561876,141.1571428571428,137.29523809523803,2026-06-17T00:00:00+05:30,2026-06-08T00:00:00+05:30,-15.364006670493987,-3.469203641433612
ITIETF,2026,6,,32.79,35.15,29.12,29.22,-10.88746569075938,39050626.0,21,1859553.619047619,6,14,0,6.029999999999998,0.19200618641112335,1.0966666666666665,1.0590476190476186,2026-06-03T00:00:00+05:30,2026-06-30T00:00:00+05:30,-13.423685059696677,6.034204582123258
TORNTPOWER,2026,6,,1425.7,1490.0,1368.0,1414.9,-0.7575226204671357,7531971.0,21,358665.28571428574,9,11,0,122.0,0.08558343382650146,40.942857142857164,40.51904761904763,2026-06-23T00:00:00+05:30,2026-06-11T00:00:00+05:30,,
HARDWYN,2026,6,,27.48,28.28,23.46,24.05,-12.481804949053856,91601737.0,21,4361987.476190476,10,10,0,4.82,0.19508528476438283,1.282380952380952,1.278571428571428,2026-06-01T00:00:00+05:30,2026-06-17T00:00:00+05:30,-17.833333333333336,2.2499999999999964
CANBK,2026,6,,131.45,138.26,124.61,125.52,-4.51122099657664,726417386.0,21,34591304.0952381,10,10,0,13.649999999999991,0.10353832706047225,3.6019047619047626,3.5914285714285707,2026-06-10T00:00:00+05:30,2026-06-30T00:00:00+05:30,-10.678834454050584,0.24815882164585515
PARACABLES,2026,6,,66.5,74.8,57.82,69.02,3.7894736842105203,82993800.0,21,3952085.714285714,10,10,0,16.979999999999997,0.2545291018887318,4.767619047619049,4.594761904761906,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,-9.661339979475155,15.232370620143666
IRFC,2026,6,,98.2,101.2,90.19,90.53,-7.810590631364564,340084306.0,21,16194490.761904761,9,11,0,11.010000000000005,0.11470343103208787,2.3285714285714287,1.9738095238095252,2026-06-22T00:00:00+05:30,2026-06-30T00:00:00+05:30,-12.795363352652704,-0.5238519839500656
NSLNISP,2026,6,,48.3,53.75,42.5,42.85,-11.283643892339535,304235350.0,21,14487397.61904762,4,16,0,11.25,0.2371035728623043,1.8604761904761902,1.7900000000000003,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,-24.594343996291144,1.4835419564209564
ICICIGI,2026,6,,1790.9,1893.5,1671.8,1741.7,-2.7472220671170944,14670525.0,21,698596.4285714285,7,13,0,221.70000000000005,0.1250288691355373,43.97619047619047,42.72857142857143,2026-06-22T00:00:00+05:30,2026-06-12T00:00:00+05:30,,
TRIDENT,2026,6,,24.98,27.31,23.51,26.12,4.563650920736592,170246230.0,21,8106963.333333333,12,8,0,3.799999999999997,0.1520985018869362,0.6942857142857134,0.6590476190476182,2026-06-24T00:00:00+05:30,2026-06-11T00:00:00+05:30,-5.852713178294565,8.875968992248058
RSYSTEMS,2026,6,,266.0,283.3,233.6,234.9,-11.691729323308268,5860982.0,21,279094.38095238095,10,10,0,49.70000000000002,0.19592273469617622,10.221428571428577,9.80714285714286,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,-17.551867219917018,3.0705394190871393
IT,2026,6,,32.31,34.62,29.1,29.19,-9.656453110492109,25029259.0,21,1191869.4761904762,6,14,0,5.519999999999996,0.17606585762238175,0.9923809523809524,0.9338095238095238,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,-11.785598966742004,6.038101388440418
BAJAJHLDNG,2026,6,,10450.0,10995.0,9816.0,10603.0,1.4641148325358853,1058477.0,21,50403.666666666664,11,9,0,1179.0,0.11373199323827722,266.6666666666667,253.1904761904762,2026-06-23T00:00:00+05:30,2026-06-08T00:00:00+05:30,,
OLECTRA,2026,6,,1255.0,1552.9,1219.4,1499.6,19.490039840637444,29282476.0,21,1394403.619047619,11,9,0,333.5,0.24432234432234437,65.78095238095239,64.01428571428572,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,-9.266816774556716,14.199268224036022
KFINTECH,2026,6,,861.75,928.0,800.05,879.8,2.094574992747311,22417757.0,21,1067512.238095238,11,9,0,127.95000000000005,0.1482393831979367,25.95714285714286,24.364285714285714,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,,
UPL,2026,6,,647.25,655.6,564.1,571.2,-11.749710312862103,49358105.0,21,2350385.9523809524,6,14,0,91.5,0.1492404001491239,15.142857142857148,14.469047619047625,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,-8.921747798637655,6.280112975577332
MSUMI,2026,6,,39.01,42.0,36.32,40.12,2.845424250192257,466380737.0,21,22208606.523809522,12,8,0,5.68,0.14894918894619197,1.2361904761904758,1.1700000000000004,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,-3.067484662576687,10.871165644171779
CHOLAFIN,2026,6,,1532.9,1823.9,1444.6,1789.8,16.75908408898166,42305692.0,21,2014556.761904762,13,7,0,379.3000000000002,0.2351130211992232,49.228571428571435,44.55238095238096,2026-06-29T00:00:00+05:30,2026-06-03T00:00:00+05:30,,
EMSLIMITED,2026,6,,296.05,453.0,286.1,411.3,38.92923492653268,55394345.0,21,2637825.9523809524,12,8,0,166.89999999999998,0.48875006100834584,22.428571428571427,21.43571428571428,2026-06-23T00:00:00+05:30,2026-06-02T00:00:00+05:30,-12.22593831289484,29.12176390437259
COCHINSHIP,2026,6,,1470.0,1523.6,1368.1,1507.9,2.578231292517013,27280871.0,21,1299089.0952380951,10,10,0,155.5,0.10727273324551347,49.89047619047619,48.747619047619025,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,-4.916678143506394,5.791213331497048
EQUITASBNK,2026,6,,70.03,80.14,68.23,75.41,7.682421819220328,107034640.0,21,5096887.619047619,11,9,0,11.909999999999997,0.15897765121659754,2.6847619047619053,2.583333333333335,2026-06-16T00:00:00+05:30,2026-06-02T00:00:00+05:30,-1.4815752817525665,13.600101304292764
DELTACORP,2026,6,,69.91,71.4,62.86,63.7,-8.882849377771413,89384398.0,21,4256399.904761905,10,9,1,8.540000000000006,0.13075621919566052,2.40809523809524,2.3661904761904786,2026-06-03T00:00:00+05:30,2026-06-29T00:00:00+05:30,-10.714839510001568,2.527523647077059
IEX,2026,6,,128.9,129.22,116.8,125.13,-2.9247478665632354,110815385.0,21,5276923.095238095,9,11,0,12.420000000000002,0.10094747108819842,2.8623809523809505,2.6847619047619027,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,-5.563270974593581,4.5829589085858995
REDINGTON,2026,6,,225.25,291.17,225.0,276.18,22.610432852386243,176639939.0,21,8411425.666666666,14,6,0,66.17000000000002,0.2605504002280054,11.588095238095235,11.338095238095232,2026-06-25T00:00:00+05:30,2026-06-01T00:00:00+05:30,-6.441235605922137,17.748126485103274
BOSCHLTD,2026,6,,37155.0,41385.0,35755.0,39900.0,7.387969317723051,994346.0,21,47349.80952380953,13,7,0,5630.0,0.14534837262193812,1018.5714285714286,974.047619047619,2026-06-25T00:00:00+05:30,2026-06-02T00:00:00+05:30,,
SBILIFE,2026,6,,1839.0,1846.4,1700.4,1765.7,-3.9858618814573115,23907248.0,21,1138440.380952381,9,11,0,146.0,0.0824475022386675,37.98571428571428,37.51904761904761,2026-06-01T00:00:00+05:30,2026-06-12T00:00:00+05:30,,
JAYNECOIND,2026,6,,102.34,103.55,83.75,84.95,-16.992378346687513,88604335.0,21,4219254.047619048,8,12,0,19.799999999999997,0.2178765680510579,4.061904761904763,3.9428571428571435,2026-06-01T00:00:00+05:30,2026-06-24T00:00:00+05:30,-17.750739140322946,4.76461223561519
PATELENG,2026,6,,27.2,35.95,25.63,34.93,28.41911764705883,259262164.0,21,12345817.333333334,14,6,0,10.320000000000004,0.35112846519012997,1.4752380952380957,1.3971428571428572,2026-06-24T00:00:00+05:30,2026-06-02T00:00:00+05:30,-7.957957957957976,23.03303303303303
GMDCLTD,2026,6,,670.95,690.25,571.75,583.95,-12.966689023027051,31738933.0,21,1511377.761904762,8,12,0,118.5,0.19110114499420208,20.86666666666668,20.13095238095239,2026-06-01T00:00:00+05:30,2026-06-30T00:00:00+05:30,-17.62951601908658,2.564758009543278
GAIL,2026,6,,164.51,178.47,161.18,173.46,5.440398759953813,181608728.0,21,8648034.666666666,11,9,0,17.289999999999992,0.10114941888323059,3.8757142857142877,3.7528571428571444,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,-2.515940031018436,7.4157045206502366
RELIANCE,2026,6,,1332.5,1344.9,1253.2,1293.9,-2.8968105065665974,350576163.0,21,16694103.0,9,11,0,91.70000000000005,0.07038763090081697,24.952380952380974,23.490476190476222,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,-2.40615244041728,4.576258280667015
STALLION,2026,6,,174.37,205.3,170.58,184.24,5.660377358490568,42419242.0,21,2019963.9047619049,8,12,0,34.72,0.18635273911332165,10.740952380952383,10.242857142857144,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,-13.431681308359577,5.751698988894412
QUESS,2026,6,,209.0,270.0,203.45,267.61,28.043062200956943,36424783.0,21,1734513.4761904762,14,6,0,66.55000000000001,0.2774540653755671,10.537142857142857,10.522380952380953,2026-06-30T00:00:00+05:30,2026-06-01T00:00:00+05:30,10.313901345291484,32.41986380999835
APOLLOHOSP,2026,6,,8221.5,8770.0,7816.0,8682.0,5.601167670133187,8002795.0,21,381085.4761904762,13,7,0,954.0,0.11315415658244399,144.35714285714286,142.45238095238096,2026-06-30T00:00:00+05:30,2026-06-02T00:00:00+05:30,,
RUPA,2026,6,,157.69,174.83,144.0,169.02,7.184983194876031,5384382.0,21,256399.14285714287,11,9,0,30.830000000000013,0.1958111541253328,5.600952380952383,5.3828571428571435,2026-06-24T00:00:00+05:30,2026-06-11T00:00:00+05:30,-3.4313435484825248,14.80802224457197
FISCHER,2026,6,,36.24,42.11,31.05,41.72,15.121412803532,37268866.0,21,1774707.9047619049,11,9,0,11.059999999999999,0.3148861171366594,1.9990476190476192,1.9347619047619045,2026-06-30T00:00:00+05:30,2026-06-09T00:00:00+05:30,-13.290287866559048,16.46489104116223
VIKRAN,2026,6,,71.49,79.74,65.4,76.23,6.6302979437683724,112669333.0,21,5365206.333333333,10,10,0,14.33999999999999,0.200753308223059,3.2585714285714262,2.992380952380949,2026-06-30T00:00:00+05:30,2026-06-11T00:00:00+05:30,-4.344412457471857,14.420308819680706
RAIN,2026,6,,189.5,214.17,179.65,181.82,-4.0527704485488165,126027766.0,21,6001322.19047619,10,10,0,34.51999999999998,0.17814059670170068,10.370952380952378,10.16285714285714,2026-06-15T00:00:00+05:30,2026-06-24T00:00:00+05:30,-9.131210191082797,8.458598726114646
LIQUIDCASE,2026,6,,114.34,114.78,114.32,114.76,0.367325520377822,352441552.0,21,16782931.04761905,17,0,3,0.46000000000000796,0.0040162479263938025,0.03428571428571355,0.01999999999999805,2026-06-30T00:00:00+05:30,2026-06-01T00:00:00+05:30,0.08704735376044073,0.48746518105849784
DENTA,2026,6,,255.0,353.9,239.0,331.45,29.980392156862738,17524266.0,21,834488.8571428572,13,7,0,114.89999999999998,0.4173484389864222,15.223809523809518,14.714285714285706,2026-06-23T00:00:00+05:30,2026-06-08T00:00:00+05:30,-5.799701046337811,28.550074738415542
RHETAN,2026,6,,30.03,32.41,25.5,26.32,-12.354312354312356,175744124.0,21,8368767.80952381,8,12,0,6.909999999999997,0.23685241406326493,1.6290476190476189,1.6276190476190473,2026-06-12T00:00:00+05:30,2026-06-29T00:00:00+05:30,-19.023136246786617,6.353286816011754
PSUBNKBEES,2026,6,,91.2,100.0,88.5,95.09,4.265350877192983,77393409.0,21,3685400.4285714286,12,8,0,11.5,0.12157060156053359,2.4033333333333333,2.389047619047619,2026-06-18T00:00:00+05:30,2026-06-02T00:00:00+05:30,-7.550010755001072,4.818240481824052
DELHIVERY,2026,6,,453.0,491.7,428.1,472.05,4.205298013245035,77990194.0,21,3713818.761904762,13,7,0,63.599999999999966,0.14062351937837575,13.057142857142848,12.473809523809518,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,5.351299326275267,17.593840230991333
CONFIPET,2026,6,,67.5,80.57,59.95,73.14,8.355555555555556,85297250.0,21,4061773.8095238097,10,10,0,20.61999999999999,0.2869867780097423,5.028095238095238,5.011428571428572,2026-06-04T00:00:00+05:30,2026-06-02T00:00:00+05:30,-14.837514253135687,14.552451539338646
ZYDUSLIFE,2026,6,,1081.0,1128.5,1048.9,1112.6,2.9232192414430997,28416377.0,21,1353160.8095238095,9,11,0,79.59999999999991,0.07290807981681378,24.914285714285718,24.780952380952375,2026-06-30T00:00:00+05:30,2026-06-03T00:00:00+05:30,,
JINDALSTEL,2026,6,,1219.0,1222.9,1054.4,1060.1,-13.035274815422484,26717683.0,21,1272270.619047619,7,13,0,168.5,0.1481362091196812,27.91428571428575,27.47619047619051,2026-06-01T00:00:00+05:30,2026-06-30T00:00:00+05:30,-17.98359864930054,-1.726965750120607
DLF,2026,6,,595.0,644.0,555.5,620.05,4.2100840336134375,85543866.0,21,4073517.4285714286,10,10,0,88.5,0.14743681279451662,18.280952380952385,17.14761904761904,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,1.5215230522211247,15.054667788057197
NIACL,2026,6,,157.75,218.0,145.5,178.01,12.843106180665604,336617767.0,21,16029417.476190476,9,11,0,72.5,0.4330956167025566,9.195714285714287,8.731904761904762,2026-06-22T00:00:00+05:30,2026-06-04T00:00:00+05:30,-17.583603020496223,21.521035598705502
