symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,vpoc,vah,val,high_to_ltp_pct,low_to_ltp_pct
POLICYBZR,2026,6,,1702.5,1711.3,1478.3,1628.6,-4.340675477239359,37579853.0,21,1789516.8095238095,10,10,0,233.0,0.14655580382548689,53.30952380952383,52.50952380952382,2026-06-22T00:00:00+05:30,2026-06-09T00:00:00+05:30,1644.895,1708.97,1543.54,-8.826709062003177,5.990461049284582
TEJASNET,2026,6,,525.1,644.75,518.2,612.5,16.64444867644258,241120040.0,21,11481906.666666666,10,10,0,126.54999999999995,0.2156104724275294,32.9857142857143,32.716666666666676,2026-06-19T00:00:00+05:30,2026-06-02T00:00:00+05:30,578.31125,629.564,554.8995,-18.880796533603757,4.452844104360648
MID150BEES,2026,6,,235.5,239.89,220.68,235.19,-0.13163481953290965,18391634.0,21,875792.0952380953,12,8,0,19.20999999999998,0.08267360719738492,4.490476190476192,4.369523809523812,2026-06-23T00:00:00+05:30,2026-06-12T00:00:00+05:30,235.18354999999997,239.89,229.51659999999998,-1.519255184088013,6.6102412187896755
EICHERMOT,2026,6,,7177.0,7754.0,6942.5,7073.5,-1.4421067298314059,13826608.0,21,658409.9047619047,9,11,0,811.5,0.11043749878490561,181.14285714285714,176.8095238095238,2026-06-25T00:00:00+05:30,2026-06-30T00:00:00+05:30,7579.5275,7680.965,7145.375,-5.338948512430377,5.6853688357560115
FILATEX,2026,6,,46.9,55.8,44.61,51.91,10.682302771855007,32860609.0,21,1564790.9047619049,12,8,0,11.189999999999998,0.2169105090690912,2.248571428571428,2.1752380952380954,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,52.498949999999994,54.904799999999994,49.869299999999996,8.614477563052743,26.94071405175238
TATATECH,2026,6,,706.05,784.0,682.0,684.1,-3.1088449826499445,30885996.0,21,1470761.7142857143,10,10,0,102.0,0.1364565880756563,26.021428571428572,24.68095238095238,2026-06-09T00:00:00+05:30,2026-06-30T00:00:00+05:30,762.0699999999999,777.88,735.04,-10.174255199550306,4.159640247329964
EXICOM,2026,6,,161.04,182.9,129.06,170.83,6.079234972677608,251067637.0,21,11955601.761904761,10,10,0,53.84,0.34233912356291385,12.219999999999995,11.84,2026-06-22T00:00:00+05:30,2026-06-08T00:00:00+05:30,166.47879999999998,172.6704,143.5968,-14.027431421446385,19.538653366583542
PACEDIGITK,2026,6,,190.99,217.0,178.0,202.81,6.188805696633327,101714474.0,21,4843546.380952381,9,11,0,39.0,0.20520349973441307,8.888095238095241,8.490952380952383,2026-06-24T00:00:00+05:30,2026-06-08T00:00:00+05:30,205.10500000000002,214.66,192.04,-2.1849689207006904,16.180071576568096
DECNGOLD,2026,6,,170.42,235.0,152.25,198.22,16.31263936157729,80381990.0,21,3827713.8095238097,11,9,0,82.75,0.4437813155999571,14.706666666666663,14.00095238095238,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,167.55875,209.3475,156.3875,-14.483363375066979,25.829395430408734
WEBELSOLAR,2026,6,,110.0,115.43,98.51,101.29,-7.918181818181813,51244331.0,21,2440206.238095238,10,10,0,16.92,0.16134407991826544,4.055714285714286,3.836666666666668,2026-06-05T00:00:00+05:30,2026-06-29T00:00:00+05:30,106.37780000000001,108.662,101.2172,-14.924332935085632,1.9215452011150862
MOREALTY,2026,6,,78.53,83.6,73.88,82.75,5.373742518782629,16151253.0,21,769107.2857142857,12,8,0,9.719999999999999,0.1232668244842746,1.9471428571428557,1.894285714285713,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,81.60739999999998,83.6,78.25399999999999,7.563025210084037,18.310482087571874
PERSISTENT,2026,6,,5238.0,5612.0,4244.5,4326.5,-17.40168003054601,19258891.0,21,917090.0476190476,9,11,0,1367.5,0.2770902985830692,200.45238095238096,171.64285714285714,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,4265.012500000001,4982.95,4244.5,-16.19288184020374,12.12033375432203
POLYCAB,2026,6,,9501.0,10126.0,9320.5,9961.0,4.841595621513525,7067473.0,21,336546.3333333333,12,8,0,805.5,0.0830918182889928,241.26190476190476,240.33333333333334,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,9598.3975,9868.24,9425.215,-11.593564029094114,-2.716552788186026
SBC,2026,6,,39.71,45.0,35.8,41.38,4.205489801057672,337957681.0,21,16093222.904761905,11,9,0,9.200000000000003,0.2364778026658834,1.3985714285714288,1.3409523809523816,2026-06-19T00:00:00+05:30,2026-06-01T00:00:00+05:30,37.134,41.504,35.983999999999995,-6.862977914984565,14.984564236523395
IGL,2026,6,,160.47,175.6,159.15,164.78,2.685860285411605,60890710.0,21,2899557.619047619,8,12,0,16.44999999999999,0.09926125147620396,4.148571428571428,4.027619047619048,2026-06-17T00:00:00+05:30,2026-06-02T00:00:00+05:30,169.26675,171.8165,162.6045,-15.701390261580011,-4.862621071357973
JISLJALEQS,2026,6,,29.85,37.89,28.33,35.55,19.095477386934657,132383519.0,21,6303977.095238095,13,7,0,9.560000000000002,0.2952396358769983,1.5561904761904761,1.481904761904762,2026-06-23T00:00:00+05:30,2026-06-03T00:00:00+05:30,32.6798,35.022,29.0948,-18.628678772698805,11.302442078897942
ATHERENERG,2026,6,,970.0,1147.4,927.6,1140.55,17.582474226804116,94893795.0,21,4518752.142857143,11,9,0,219.80000000000007,0.2176047822325729,49.91904761904762,49.91904761904762,2026-06-30T00:00:00+05:30,2026-06-02T00:00:00+05:30,1003.431,1048.49,962.768,5.82731451083388,23.867367038739335
EXIDEIND,2026,6,,390.45,410.5,377.7,387.6,-0.7299270072992614,61133167.0,21,2911103.1904761903,8,12,0,32.80000000000001,0.0839544393591283,11.361904761904762,10.814285714285713,2026-06-25T00:00:00+05:30,2026-06-24T00:00:00+05:30,388.688,401.644,384.26,3.4571966133584167,11.171213546566323
SONATSOFTW,2026,6,,266.5,324.9,251.4,267.65,0.4315196998123742,79994572.0,21,3809265.3333333335,7,13,0,73.49999999999997,0.2651105271293862,13.65714285714285,13.030952380952375,2026-06-18T00:00:00+05:30,2026-06-12T00:00:00+05:30,299.5425,312.405,274.185,-17.7600579920261,8.880028996013039
MCX,2026,6,,2967.0,2987.5,2707.0,2837.2,-4.374789349511297,69265159.0,21,3298340.904761905,9,11,0,280.5,0.09866801116244169,96.60476190476186,95.49047619047617,2026-06-01T00:00:00+05:30,2026-06-08T00:00:00+05:30,2831.8225,2903.35,2807.98,-7.2556903855819606,2.8146765276082464
KRISHANA,2026,6,,134.0,149.71,129.94,137.6,2.6865671641791002,6427615.0,21,306076.90476190473,11,9,0,19.77000000000001,0.14482960709688458,4.926666666666666,4.909047619047618,2026-06-25T00:00:00+05:30,2026-06-08T00:00:00+05:30,135.77215,142.19740000000002,132.7078,-8.367716250452407,5.942815779949337
CUPID,2026,6,,129.65,191.0,124.7,189.93,46.494408021596605,487344088.0,21,23206861.333333332,18,2,0,66.3,0.4151645540179091,6.786190476190473,6.3509523809523785,2026-06-30T00:00:00+05:30,2026-06-02T00:00:00+05:30,180.7235,191.0,149.231,9.051949907147275,40.62187514880243
SIEMENS,2026,6,,3850.0,3856.7,3501.0,3599.9,-6.496103896103894,8051240.0,21,383392.38095238095,11,9,0,355.6999999999998,0.09733471978984234,95.40476190476195,92.77619047619052,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,3581.0325000000003,3721.5339999999997,3565.026,-10.939477620526974,-0.707628581290988
OBEROIRLTY,2026,6,,1707.2,1784.9,1575.1,1769.2,3.6316776007497658,10339473.0,21,492355.85714285716,11,9,0,209.80000000000018,0.1254334568934594,46.6714285714286,44.21904761904766,2026-06-30T00:00:00+05:30,2026-06-11T00:00:00+05:30,1693.637,1766.018,1648.53,4.713858637625451,15.913944052957513
SOLARINDS,2026,6,,18390.0,18780.0,16832.0,18696.0,1.66394779771615,3299318.0,21,157110.38095238095,12,8,0,1948.0,0.10875014953544324,584.9047619047619,575.6666666666666,2026-06-30T00:00:00+05:30,2026-06-17T00:00:00+05:30,18341.699999999997,18741.04,17689.12,-8.05523590333717,3.1530494821634067
HINDCOPPER,2026,6,,544.0,551.65,485.15,501.1,-7.886029411764701,77883606.0,21,3708743.1428571427,9,11,0,66.5,0.12917578173779115,14.585714285714293,13.395238095238106,2026-06-02T00:00:00+05:30,2026-06-24T00:00:00+05:30,509.4225,521.725,489.14,-13.403227464282041,0.267242265392129
SBICARD,2026,6,,624.8,638.8,565.45,593.2,-5.057618437900114,26972072.0,21,1284384.380952381,9,11,0,73.34999999999991,0.12178942333160689,16.616666666666667,15.369047619047608,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,623.0297499999999,629.2645,598.4575,-8.602516150969041,3.8677320639238353
NARMADA,2026,6,,37.0,45.17,34.85,40.09,8.35135135135136,42648652.0,21,2030888.1904761905,12,7,1,10.32,0.2735534686458649,2.802857142857144,2.7009523809523817,2026-06-10T00:00:00+05:30,2026-06-11T00:00:00+05:30,40.4744,42.8996,37.6364,-30.436038117239384,-0.6352873231302305
ANANTRAJ,2026,6,,522.0,598.8,510.3,521.25,-0.14367816091954022,66081603.0,21,3146743.0,9,11,0,88.49999999999994,0.16530653087545297,20.423809523809513,19.01428571428571,2026-06-05T00:00:00+05:30,2026-06-11T00:00:00+05:30,546.1425,558.975,520.035,-5.154096057599421,10.387215734480645
SILVERIETF,2026,6,,259.9,264.09,212.1,222.25,-14.486340900346278,98331331.0,21,4682444.333333333,8,12,0,51.98999999999998,0.21727510089712862,8.870952380952378,7.457142857142853,2026-06-02T00:00:00+05:30,2026-06-25T00:00:00+05:30,219.63855,242.77409999999998,212.1,-18.825646794150718,4.56692913385827
NTPCGREEN,2026,6,,103.48,104.18,94.17,95.5,-7.711635098569776,68740725.0,21,3273367.8571428573,9,11,0,10.010000000000005,0.10221089841147901,2.1742857142857135,2.1185714285714274,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,100.42625000000001,101.2771,95.7716,-12.033551994838168,-1.268953650930215
PPLPHARMA,2026,6,,172.99,175.95,158.1,168.09,-2.83253367246662,179784802.0,21,8561181.047619049,8,12,0,17.849999999999994,0.10770685117289411,6.179523809523808,6.006666666666665,2026-06-01T00:00:00+05:30,2026-06-22T00:00:00+05:30,168.54225,175.593,164.7045,-2.302459445316576,8.076050933193798
CONCOR,2026,6,,465.1,484.65,437.45,475.25,2.1823263814233447,29833708.0,21,1420652.761904762,12,8,0,47.19999999999999,0.10232798224332831,10.145238095238089,9.583333333333323,2026-06-23T00:00:00+05:30,2026-06-11T00:00:00+05:30,472.14199999999994,477.09799999999996,449.25,-6.027127543207166,4.29884051629841
HDFCSILVER,2026,6,,249.76,252.89,200.39,213.25,-14.618033311979497,109978092.0,21,5237052.0,8,12,0,52.5,0.22908948100063795,7.953809523809523,6.13,2026-06-02T00:00:00+05:30,2026-06-25T00:00:00+05:30,215.35249999999996,239.23999999999998,210.89,-18.64971380313409,5.981983672703388
IFGLEXPOR,2026,6,,175.0,205.0,175.0,180.39,3.079999999999992,2523432.0,21,120163.42857142857,8,12,0,30.0,0.15792125494757267,8.91095238095238,8.605238095238096,2026-06-02T00:00:00+05:30,2026-06-01T00:00:00+05:30,194.05,204.4,185.8,12.348212758679663,25.175303574482637
KTKBANK,2026,6,,271.0,282.95,255.0,273.4,0.8856088560885526,42571074.0,21,2027194.0,8,12,0,27.94999999999999,0.10383349844324932,9.138095238095234,8.971428571428568,2026-06-15T00:00:00+05:30,2026-06-08T00:00:00+05:30,267.99675,275.9625,262.267,-5.57835820895522,4.850746268656716
SHK,2026,6,,134.99,145.84,120.61,128.33,-4.9336987925031455,8971539.0,21,427216.14285714284,7,13,0,25.230000000000004,0.19225577496679808,5.13904761904762,4.990476190476191,2026-06-17T00:00:00+05:30,2026-06-11T00:00:00+05:30,136.12645,144.3262,127.9267,-11.94350629413571,7.422474669941666
PNBHOUSING,2026,6,,1040.0,1079.9,950.0,1038.4,-0.1538461538461451,16773761.0,21,798750.5238095238,10,10,0,129.9000000000001,0.12926598114012233,29.885714285714297,28.30952380952382,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,989.6195,1035.7340000000002,968.186,0.3782287822878145,12.361623616236162
WALCHANNAG,2026,6,,256.0,315.8,230.1,272.3,6.367187500000004,64159841.0,21,3055230.523809524,10,10,0,85.70000000000002,0.3230508261607087,17.409523809523808,17.14285714285714,2026-06-19T00:00:00+05:30,2026-06-03T00:00:00+05:30,246.81150000000002,290.947,234.385,-27.261736852710055,7.273826314728998
KARURVYSYA,2026,6,,288.75,301.65,268.95,296.1,2.545454545454553,61833319.0,21,2944443.761904762,12,8,0,32.69999999999999,0.11301936322714962,9.39523809523809,9.295238095238089,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,290.0415,297.072,281.703,-2.029426686960934,9.030948756976152
ASHOKLEY,2026,6,,157.03,162.2,138.03,157.7,0.42667006304527005,672931522.0,21,32044358.19047619,10,10,0,24.169999999999987,0.15951438888487313,5.039999999999997,4.294761904761905,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,157.97025,160.9915,146.0061,-4.5170436239448355,11.057413493137442
IDFCFIRSTB,2026,6,,71.3,81.46,69.53,79.49,11.486676016830291,609333192.0,21,29015866.285714287,13,7,0,11.929999999999993,0.15734634661039293,1.9190476190476196,1.8338095238095253,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,78.41784999999999,81.46,72.7511,-2.5169896803423106,12.496853762899564
GROWWSLVR,2026,6,,25.5,26.0,20.79,21.85,-14.313725490196072,62990805.0,21,2999562.1428571427,8,11,1,5.210000000000001,0.2219539903436524,0.8142857142857145,0.5419047619047622,2026-06-15T00:00:00+05:30,2026-06-25T00:00:00+05:30,22.53535,24.2286,21.311,-19.156736938588452,4.720439963336394
UNITDSPR,2026,6,,1276.9,1395.9,1229.2,1350.4,5.756128122797399,19064512.0,21,907833.9047619047,11,9,0,166.70000000000005,0.12853728120903693,30.1714285714286,28.266666666666694,2026-06-25T00:00:00+05:30,2026-06-08T00:00:00+05:30,1268.3745000000001,1347.557,1229.2,-1.064291920069508,11.004923255140458
IRB,2026,6,,21.27,22.09,20.12,21.42,0.7052186177715192,270150730.0,21,12864320.476190476,10,10,0,1.9699999999999989,0.09291409320606396,0.5466666666666665,0.516190476190476,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,21.44975,21.8142,21.0459,-9.302325581395344,0.4453240969816915
LOWVOL1,2026,6,,20.4,21.9,19.63,20.67,1.3235294117647214,17991905.0,21,856757.380952381,10,10,0,2.2699999999999996,0.11065459610027854,0.697142857142857,0.6809523809523809,2026-06-16T00:00:00+05:30,2026-06-08T00:00:00+05:30,20.73095,20.8785,20.2656,-4.48473282442747,6.345419847328253
YESBANK,2026,6,,23.28,25.78,22.18,24.18,3.865979381443293,3059828763.0,21,145706131.57142857,10,10,0,3.6000000000000014,0.1508048911850951,0.7304761904761903,0.7061904761904761,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,25.258000000000003,25.636000000000003,23.224,-9.052453468697125,6.175972927241967
NFL,2026,6,,76.25,79.95,72.0,74.63,-2.1245901639344322,34022745.0,21,1620130.7142857143,10,10,0,7.950000000000003,0.1051858945683882,2.195238095238097,2.116190476190478,2026-06-22T00:00:00+05:30,2026-06-08T00:00:00+05:30,77.04825,78.99600000000001,75.2595,-9.610638881272287,1.2887304633945678
BAJAJFINSV,2026,6,,1794.9,1805.7,1640.5,1780.2,-0.8189871302022422,22385042.0,21,1065954.380952381,8,12,0,165.20000000000005,0.0950757492710092,38.09523809523814,36.05714285714288,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,1761.922,1799.092,1724.752,4.712401055408969,13.430079155672821
OFSS,2026,6,,10069.0,11055.0,9050.0,10775.5,7.016585559638494,6651673.0,21,316746.3333333333,10,10,0,2005.0,0.2023607553263581,334.4761904761905,327.8333333333333,2026-06-29T00:00:00+05:30,2026-06-11T00:00:00+05:30,10182.825,10513.65,9290.6,0.7095383509969463,18.717442069337164
TORNTPHARM,2026,6,,4438.1,4742.9,4240.3,4620.1,4.100853969040806,11410490.0,21,543356.6666666666,9,11,0,502.59999999999945,0.11246699386869141,111.54285714285705,110.69999999999986,2026-06-29T00:00:00+05:30,2026-06-02T00:00:00+05:30,4474.009,4612.224,4370.976,3.1705524478379847,13.431464619656195
SOLARWORLD,2026,6,,207.64,211.04,179.46,183.36,-11.693315353496423,4479052.0,21,213288.19047619047,7,13,0,31.579999999999984,0.16740079209820194,6.939047619047619,6.9085714285714275,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,187.5129,193.98680000000002,182.3022,-1.7354415734670239,13.488237562668717
CUB,2026,6,,192.83,209.5,179.25,208.6,8.178188041279874,63299646.0,21,3014268.8571428573,10,10,0,30.25,0.15476048363716977,7.144761904761907,6.870952380952384,2026-06-30T00:00:00+05:30,2026-06-08T00:00:00+05:30,199.36624999999998,208.5925,194.375,8.551224409620675,21.755641887467807
INTELLECT,2026,6,,719.65,790.95,707.1,717.25,-0.33349544917668,9558609.0,21,455171.85714285716,9,11,0,83.85000000000002,0.11266735983363996,25.3357142857143,24.588095238095246,2026-06-10T00:00:00+05:30,2026-06-30T00:00:00+05:30,746.09025,760.764,729.7395,-6.417759838546928,4.863773965691218
BRITANNIA,2026,6,,5208.0,5298.5,5035.0,5146.5,-1.1808755760368663,6099708.0,21,290462.28571428574,13,7,0,263.5,0.05100940265486726,82.80952380952381,80.52380952380952,2026-06-25T00:00:00+05:30,2026-06-04T00:00:00+05:30,5218.1325,5245.8,5103.51,1.1750442973048587,6.0897136995243875
BSE,2026,6,,4180.0,4219.9,3784.8,3865.6,-7.52153110047847,79830310.0,21,3801443.3333333335,11,9,0,435.09999999999945,0.1095168462561876,141.1571428571428,137.29523809523803,2026-06-17T00:00:00+05:30,2026-06-08T00:00:00+05:30,3926.2075,4063.2639999999997,3871.82,-10.883674488267594,0.5491762356465207
ITIETF,2026,6,,32.79,35.15,29.12,29.22,-10.88746569075938,39050626.0,21,1859553.619047619,6,14,0,6.029999999999998,0.19200618641112335,1.0966666666666665,1.0590476190476186,2026-06-03T00:00:00+05:30,2026-06-30T00:00:00+05:30,32.16515,33.280699999999996,30.4466,-15.39724228496388,4.399212081418253
TORNTPOWER,2026,6,,1425.7,1490.0,1368.0,1414.9,-0.7575226204671357,7531971.0,21,358665.28571428574,9,11,0,122.0,0.08558343382650146,40.942857142857164,40.51904761904763,2026-06-23T00:00:00+05:30,2026-06-11T00:00:00+05:30,1419.85,1448.52,1394.84,-5.307795603929599,3.3147218884726897
HARDWYN,2026,6,,27.48,28.28,23.46,24.05,-12.481804949053856,91601737.0,21,4361987.476190476,10,10,0,4.82,0.19508528476438283,1.282380952380952,1.278571428571428,2026-06-01T00:00:00+05:30,2026-06-17T00:00:00+05:30,24.7373,25.5808,23.942,-15.664621676891624,4.049079754601221
CANBK,2026,6,,131.45,138.26,124.61,125.52,-4.51122099657664,726417386.0,21,34591304.0952381,10,10,0,13.649999999999991,0.10353832706047225,3.6019047619047626,3.5914285714285707,2026-06-10T00:00:00+05:30,2026-06-30T00:00:00+05:30,133.14125,136.349,128.8415,-10.785256410256405,0.15224358974358793
PARACABLES,2026,6,,66.5,74.8,57.82,69.02,3.7894736842105203,82993800.0,21,3952085.714285714,10,10,0,16.979999999999997,0.2545291018887318,4.767619047619049,4.594761904761906,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,66.7345,71.0644,63.9328,-11.62513057752573,13.714370989404573
IRFC,2026,6,,98.2,101.2,90.19,90.53,-7.810590631364564,340084306.0,21,16194490.761904761,9,11,0,11.010000000000005,0.11470343103208787,2.3285714285714287,1.9738095238095252,2026-06-22T00:00:00+05:30,2026-06-30T00:00:00+05:30,91.89654999999999,96.6859,90.3001,-14.843395369950066,-2.349069450748971
NSLNISP,2026,6,,48.3,53.75,42.5,42.85,-11.283643892339535,304235350.0,21,14487397.61904762,4,16,0,11.25,0.2371035728623043,1.8604761904761902,1.7900000000000003,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,50.76875,52.7375,47.9,-25.730994152046783,0.5847953216374269
ICICIGI,2026,6,,1790.9,1893.5,1671.8,1741.7,-2.7472220671170944,14670525.0,21,698596.4285714285,7,13,0,221.70000000000005,0.1250288691355373,43.97619047619047,42.72857142857143,2026-06-22T00:00:00+05:30,2026-06-12T00:00:00+05:30,1739.4185,1802.603,1707.272,-5.505098345127317,6.84794116008247
TRIDENT,2026,6,,24.98,27.31,23.51,26.12,4.563650920736592,170246230.0,21,8106963.333333333,12,8,0,3.799999999999997,0.1520985018869362,0.6942857142857134,0.6590476190476182,2026-06-24T00:00:00+05:30,2026-06-11T00:00:00+05:30,25.923000000000002,27.31,24.84,-7.689274447949525,7.294952681388005
RSYSTEMS,2026,6,,266.0,283.3,233.6,234.9,-11.691729323308268,5860982.0,21,279094.38095238095,10,10,0,49.70000000000002,0.19592273469617622,10.221428571428577,9.80714285714286,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,265.1595,278.33000000000004,250.001,-20.20026305740592,0.8867580296151738
IT,2026,6,,32.31,34.62,29.1,29.19,-9.656453110492109,25029259.0,21,1191869.4761904762,6,14,0,5.519999999999996,0.17606585762238175,0.9923809523809524,0.9338095238095238,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,30.6732,31.9152,29.4864,-12.220421393841153,5.6726094003241485
BAJAJHLDNG,2026,6,,10450.0,10995.0,9816.0,10603.0,1.4641148325358853,1058477.0,21,50403.666666666664,11,9,0,1179.0,0.11373199323827722,266.6666666666667,253.1904761904762,2026-06-23T00:00:00+05:30,2026-06-08T00:00:00+05:30,10600.035,10947.84,10252.23,-3.912673660334562,7.229940459313864
OLECTRA,2026,6,,1255.0,1552.9,1219.4,1499.6,19.490039840637444,29282476.0,21,1394403.619047619,11,9,0,333.5,0.24432234432234437,65.78095238095239,64.01428571428572,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,1281.0975,1456.1850000000002,1219.4,-11.239255014326655,12.650429799426927
KFINTECH,2026,6,,861.75,928.0,800.05,879.8,2.094574992747311,22417757.0,21,1067512.238095238,11,9,0,127.95000000000005,0.1482393831979367,25.95714285714286,24.364285714285714,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,886.41625,916.4845,848.6709999999999,-6.069265058863873,8.555263458680995
UPL,2026,6,,647.25,655.6,564.1,571.2,-11.749710312862103,49358105.0,21,2350385.9523809524,6,14,0,91.5,0.1492404001491239,15.142857142857148,14.469047619047625,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,608.4775,619.9150000000001,564.1,-12.675088081120563,3.050614419523932
MSUMI,2026,6,,39.01,42.0,36.32,40.12,2.845424250192257,466380737.0,21,22208606.523809522,12,8,0,5.68,0.14894918894619197,1.2361904761904758,1.1700000000000004,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,38.052400000000006,40.4096,37.172,-4.425658876181007,9.696668324216805
CHOLAFIN,2026,6,,1532.9,1823.9,1444.6,1789.8,16.75908408898166,42305692.0,21,2014556.761904762,13,7,0,379.3000000000002,0.2351130211992232,49.228571428571435,44.55238095238096,2026-06-29T00:00:00+05:30,2026-06-03T00:00:00+05:30,1784.0735,1823.9,1520.46,-inf,-inf
EMSLIMITED,2026,6,,296.05,453.0,286.1,411.3,38.92923492653268,55394345.0,21,2637825.9523809524,12,8,0,166.89999999999998,0.48875006100834584,22.428571428571427,21.43571428571428,2026-06-23T00:00:00+05:30,2026-06-02T00:00:00+05:30,410.4405,453.0,337.839,-8.037204865251606,31.767231099451465
COCHINSHIP,2026,6,,1470.0,1523.6,1368.1,1507.9,2.578231292517013,27280871.0,21,1299089.0952380951,10,10,0,155.5,0.10727273324551347,49.89047619047619,48.747619047619025,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,1466.8424999999997,1494.0549999999998,1430.3,-8.310229615411947,2.7440108054311607
EQUITASBNK,2026,6,,70.03,80.14,68.23,75.41,7.682421819220328,107034640.0,21,5096887.619047619,11,9,0,11.909999999999997,0.15897765121659754,2.6847619047619053,2.583333333333335,2026-06-16T00:00:00+05:30,2026-06-02T00:00:00+05:30,73.05355,77.8771,72.5176,-2.5201483945247523,12.715875655622359
DELTACORP,2026,6,,69.91,71.4,62.86,63.7,-8.882849377771413,89384398.0,21,4256399.904761905,10,9,1,8.540000000000006,0.13075621919566052,2.40809523809524,2.3661904761904786,2026-06-03T00:00:00+05:30,2026-06-29T00:00:00+05:30,66.0625,68.15480000000001,63.7994,-10.168183922234228,3.0087949390526196
IEX,2026,6,,128.9,129.22,116.8,125.13,-2.9247478665632354,110815385.0,21,5276923.095238095,9,11,0,12.420000000000002,0.10094747108819842,2.8623809523809505,2.6847619047619027,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,124.6867,126.6118,122.6374,-9.647857445905817,0.8909630886720383
REDINGTON,2026,6,,225.25,291.17,225.0,276.18,22.610432852386243,176639939.0,21,8411425.666666666,14,6,0,66.17000000000002,0.2605504002280054,11.588095238095235,11.338095238095232,2026-06-25T00:00:00+05:30,2026-06-01T00:00:00+05:30,239.22655,270.6573,225.0,-5.976342129208377,18.1073703366697
BOSCHLTD,2026,6,,37155.0,41385.0,35755.0,39900.0,7.387969317723051,994346.0,21,47349.80952380953,13,7,0,5630.0,0.14534837262193812,1018.5714285714286,974.047619047619,2026-06-25T00:00:00+05:30,2026-06-02T00:00:00+05:30,40174.55,41047.2,37781.8,1.9893428063943162,15.322676139727651
SBILIFE,2026,6,,1839.0,1846.4,1700.4,1765.7,-3.9858618814573115,23907248.0,21,1138440.380952381,9,11,0,146.0,0.0824475022386675,37.98571428571428,37.51904761904761,2026-06-01T00:00:00+05:30,2026-06-12T00:00:00+05:30,1765.3700000000001,1801.14,1735.44,-1.3558763792062385,6.6586155788549135
JAYNECOIND,2026,6,,102.34,103.55,83.75,84.95,-16.992378346687513,88604335.0,21,4219254.047619048,8,12,0,19.799999999999997,0.2178765680510579,4.061904761904763,3.9428571428571435,2026-06-01T00:00:00+05:30,2026-06-24T00:00:00+05:30,89.987,94.442,84.344,-17.05855754013114,5.324440425050864
PATELENG,2026,6,,27.2,35.95,25.63,34.93,28.41911764705883,259262164.0,21,12345817.333333334,14,6,0,10.320000000000004,0.35112846519012997,1.4752380952380957,1.3971428571428572,2026-06-24T00:00:00+05:30,2026-06-02T00:00:00+05:30,33.421600000000005,35.95,29.9644,-13.910012674271243,18.789607097591887
GMDCLTD,2026,6,,670.95,690.25,571.75,583.95,-12.966689023027051,31738933.0,21,1511377.761904762,8,12,0,118.5,0.19110114499420208,20.86666666666668,20.13095238095239,2026-06-01T00:00:00+05:30,2026-06-30T00:00:00+05:30,615.0025,646.405,571.75,-17.770005118580443,2.4483876471591914
GAIL,2026,6,,164.51,178.47,161.18,173.46,5.440398759953813,181608728.0,21,8648034.666666666,11,9,0,17.289999999999992,0.10114941888323059,3.8757142857142877,3.7528571428571444,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,174.92555,178.47,167.2315,-4.858989424206822,5.299647473560507
RELIANCE,2026,6,,1332.5,1344.9,1253.2,1293.9,-2.8968105065665974,350576163.0,21,16694103.0,9,11,0,91.70000000000005,0.07038763090081697,24.952380952380974,23.490476190476222,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,1322.4335,1333.8960000000002,1293.548,-5.0867323019221855,2.0784497577746452
