symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,vpoc,vah,val
WEBELSOLAR,2026,,2,68.8,128.31,67.26,101.29,47.22383720930234,327573884.0,60,5459564.733333333,31,28,0,61.05,0.5973746825988328,5.334500000000001,4.9703333333333335,2026-04-29T00:00:00+05:30,2026-04-01T00:00:00+05:30,106.63725,127.6995,98.3955
MOREALTY,2026,,2,65.4,83.6,64.0,82.75,26.52905198776757,60286525.0,60,1004775.4166666666,33,26,0,19.599999999999994,0.25207652323026625,2.066833333333333,1.9613333333333332,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,78.60199999999999,81.836,75.75999999999999
PERSISTENT,2026,,2,5000.0,5612.0,4244.5,4326.5,-13.469999999999999,46758535.0,60,779308.9166666666,29,30,0,1367.5,0.27182195248002333,180.48833333333332,164.79166666666663,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,5030.8125,5434.225,4736.8
POLYCAB,2026,,2,7148.5,10126.0,6690.5,9961.0,39.343918304539415,24935131.0,60,415585.51666666666,37,22,0,3435.5,0.387877259700695,241.75833333333333,230.75,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,9662.2075,10091.645,8099.055
SBC,2026,,2,30.9,45.0,29.5,41.38,33.915857605178005,828105828.0,60,13801763.8,36,23,0,15.5,0.4332150143939182,1.1309999999999998,1.0955,2026-06-19T00:00:00+05:30,2026-04-01T00:00:00+05:30,33.6075,38.644999999999996,31.36
IGL,2026,,2,148.0,175.6,141.74,164.78,11.337837837837839,243918633.0,60,4065310.55,31,28,0,33.859999999999985,0.2083126124694313,4.727333333333331,4.484499999999999,2026-06-17T00:00:00+05:30,2026-04-02T00:00:00+05:30,168.9973,171.5368,157.3156
JISLJALEQS,2026,,2,28.99,37.89,27.8,35.55,22.628492583649532,278449269.0,60,4640821.15,32,27,0,10.09,0.31472075940549277,1.5034999999999996,1.4344999999999994,2026-06-23T00:00:00+05:30,2026-04-02T00:00:00+05:30,32.89545,34.3585,29.5153
ATHERENERG,2026,,2,780.0,1147.4,740.35,1140.55,46.22435897435897,306466014.0,60,5107766.9,30,29,0,407.05000000000007,0.4355941196666563,47.32750000000001,46.825833333333335,2026-06-30T00:00:00+05:30,2026-04-07T00:00:00+05:30,917.4167500000001,1009.0030000000002,862.465
EXIDEIND,2026,,2,294.2,410.5,289.7,387.6,31.7471108089735,222866103.0,60,3714435.05,28,31,0,120.80000000000001,0.3363013349047193,12.012499999999996,11.481666666666664,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,388.152,409.29200000000003,348.892
SONATSOFTW,2026,,2,217.5,324.9,212.55,267.65,23.057471264367805,160451760.0,60,2674196.0,28,31,0,112.34999999999997,0.4202241195304161,12.439999999999994,11.782999999999996,2026-06-18T00:00:00+05:30,2026-04-02T00:00:00+05:30,274.90425,300.183,260.8605
MCX,2026,,2,2449.9,3480.0,2360.0,2837.2,15.808808522796838,204423190.0,60,3407053.1666666665,32,27,0,1120.0,0.383146568386531,102.79333333333334,99.76,2026-05-21T00:00:00+05:30,2026-04-02T00:00:00+05:30,2836.0,3222.4,2740.8
KRISHANA,2026,,2,96.99,149.71,95.13,137.6,41.87029590679452,21021162.0,60,350352.7,36,23,0,54.58000000000001,0.4174415832900995,6.086833333333334,5.973500000000001,2026-06-25T00:00:00+05:30,2026-04-01T00:00:00+05:30,136.3379,140.9772,122.9658
CUPID,2026,,2,85.9,191.0,84.8,189.93,121.10593713620487,1172827125.0,60,19547118.75,47,12,0,106.2,0.8222168887374869,5.657166666666666,5.353166666666666,2026-06-30T00:00:00+05:30,2026-04-01T00:00:00+05:30,129.935,149.582,84.8
SIEMENS,2026,,2,3010.0,3937.3,2906.0,3599.9,19.598006644518275,30907114.0,60,515118.56666666665,34,25,0,1031.3000000000002,0.2841737042651774,121.33833333333335,116.05166666666669,2026-05-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,3581.5015000000003,3854.7960000000003,3545.406
OBEROIRLTY,2026,,2,1439.1,1784.9,1414.0,1769.2,22.937947328191242,31742812.0,60,529046.8666666667,35,24,0,370.9000000000001,0.22292968108253228,48.790000000000006,46.283333333333346,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,1694.0295,1740.392,1629.122
SOLARINDS,2026,,2,12420.0,18874.0,12233.0,18696.0,50.53140096618357,10504222.0,60,175070.36666666667,44,15,0,6641.0,0.4014597069301823,540.1666666666666,532.1166666666667,2026-05-29T00:00:00+05:30,2026-04-01T00:00:00+05:30,18309.515,18874.0,15619.91
HINDCOPPER,2026,,2,473.7,618.1,468.2,501.1,5.784251636056583,381838139.0,60,6363968.983333333,28,31,0,149.90000000000003,0.27910007757951905,18.883333333333336,16.75416666666667,2026-05-14T00:00:00+05:30,2026-04-02T00:00:00+05:30,560.3885,592.617,507.174
SBICARD,2026,,2,647.55,700.4,565.45,593.2,-8.393174272256955,83730570.0,60,1395509.5,26,32,1,134.94999999999993,0.21324589645841147,16.734166666666678,15.724166666666669,2026-04-20T00:00:00+05:30,2026-06-11T00:00:00+05:30,625.50275,661.2645,604.5855
NARMADA,2026,,2,31.0,45.17,31.0,40.09,29.3225806451613,58215068.0,60,970251.1333333333,34,24,1,14.170000000000002,0.39308517770205603,1.9805000000000004,1.9413333333333336,2026-06-10T00:00:00+05:30,2026-04-01T00:00:00+05:30,37.44735,42.336,35.9595
ANANTRAJ,2026,,2,425.0,598.8,420.35,521.25,22.647058823529413,172383920.0,60,2873065.3333333335,31,28,0,178.44999999999993,0.3484784377542717,21.131666666666664,19.719166666666663,2026-06-05T00:00:00+05:30,2026-04-01T00:00:00+05:30,510.46725,564.8945,491.73
SILVERIETF,2026,,2,229.4,286.9,212.1,222.25,-3.1168265039232805,280891259.0,60,4681520.983333333,30,29,0,74.79999999999998,0.3046555688227655,8.824166666666663,7.39266666666666,2026-05-14T00:00:00+05:30,2026-06-25T00:00:00+05:30,237.90599999999998,257.72799999999995,214.344
NTPCGREEN,2026,,2,95.0,119.95,93.89,95.5,0.5263157894736842,523866833.0,60,8731113.883333333,27,32,0,26.060000000000002,0.2514008248185158,3.2076666666666664,3.124833333333333,2026-04-27T00:00:00+05:30,2026-04-01T00:00:00+05:30,97.40809999999999,110.5684,95.7142
PPLPHARMA,2026,,2,140.0,196.44,136.26,168.09,20.064285714285717,426542822.0,60,7109047.033333333,27,32,0,60.18000000000001,0.36740562260437964,6.454999999999998,6.339166666666666,2026-05-07T00:00:00+05:30,2026-04-02T00:00:00+05:30,166.0491,176.5806,158.5266
CONCOR,2026,,2,437.95,537.0,429.0,475.25,8.51695399018153,92982876.0,60,1549714.6,35,23,1,108.0,0.22235871814316746,12.29916666666666,11.269999999999989,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,472.74,504.6,435.48
HDFCSILVER,2026,,2,221.1,278.0,200.39,213.25,-3.5504296698326527,292722751.0,60,4878712.516666667,27,32,0,77.61000000000001,0.32977212113314824,7.558000000000001,5.607333333333332,2026-05-13T00:00:00+05:30,2026-06-25T00:00:00+05:30,224.83715,248.5082,209.70319999999998
IFGLEXPOR,2026,,2,126.0,205.0,126.0,180.39,43.16666666666665,4189492.0,60,69824.86666666667,31,28,0,79.0,0.44105742120983715,9.862833333333333,9.615833333333336,2026-06-02T00:00:00+05:30,2026-04-01T00:00:00+05:30,194.335,200.26,176.56
KTKBANK,2026,,2,230.0,282.95,217.0,273.4,18.869565217391294,178582878.0,60,2976381.3,27,32,0,65.94999999999999,0.2552307138590858,9.296,8.968499999999999,2026-06-15T00:00:00+05:30,2026-04-02T00:00:00+05:30,268.77075,278.33349999999996,247.337
SHK,2026,,2,118.0,158.87,115.05,128.33,8.754237288135604,23937478.0,60,398957.9666666667,27,32,0,43.82000000000001,0.321781178518059,5.934166666666664,5.6263333333333305,2026-05-07T00:00:00+05:30,2026-04-01T00:00:00+05:30,135.8645,149.2296,126.005
PNBHOUSING,2026,,2,786.85,1105.0,754.3,1038.4,31.969244455741254,84009844.0,60,1400164.0666666667,31,28,0,350.70000000000005,0.35224075979011527,31.18,29.015833333333333,2026-05-27T00:00:00+05:30,2026-04-02T00:00:00+05:30,994.5295,1062.916,943.678
WALCHANNAG,2026,,2,137.28,315.8,135.65,272.3,98.35372960372962,150770531.0,60,2512842.183333333,35,24,0,180.15,0.769706231280736,16.038833333333333,15.6335,2026-06-19T00:00:00+05:30,2026-04-01T00:00:00+05:30,244.64075000000003,285.1745,209.5115
KARURVYSYA,2026,,2,299.4,322.0,261.0,296.1,-1.1022044088176202,199175222.0,60,3319587.033333333,30,29,0,61.0,0.21085560711724094,10.155,9.79416666666666,2026-05-07T00:00:00+05:30,2026-04-07T00:00:00+05:30,291.805,298.82,276.86
ASHOKLEY,2026,,2,154.15,181.39,138.03,157.7,2.3029516704508484,1751034458.0,60,29183907.633333333,28,31,0,43.359999999999985,0.27216748510799427,5.8205,5.103666666666667,2026-04-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,157.3252,165.7804,143.2332
IDFCFIRSTB,2026,,2,60.84,81.46,58.08,79.49,30.6541748849441,1598600159.0,60,26643335.983333334,37,22,0,23.379999999999995,0.33145333355386114,1.8358333333333337,1.7058333333333342,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,68.4841,74.6798,63.2236
GROWWSLVR,2026,,2,22.49,28.0,20.79,21.85,-2.845709204090694,193057756.0,60,3217629.2666666666,28,30,1,7.210000000000001,0.2992860305512509,0.7956666666666667,0.5738333333333331,2026-05-13T00:00:00+05:30,2026-06-25T00:00:00+05:30,24.35895,25.116,20.79
UNITDSPR,2026,,2,1262.5,1414.4,1210.8,1350.4,6.96237623762377,68520099.0,60,1142001.65,31,28,0,203.60000000000014,0.15713554355571918,31.631666666666682,29.850000000000016,2026-04-27T00:00:00+05:30,2026-04-07T00:00:00+05:30,1262.7179999999998,1332.96,1231.1599999999999
IRB,2026,,2,22.2,23.95,19.72,21.42,-3.5135135135135025,1320615515.0,60,22010258.583333332,25,32,2,4.23,0.19802752723073563,0.6525000000000001,0.6241666666666668,2026-05-21T00:00:00+05:30,2026-05-18T00:00:00+05:30,21.686949999999996,22.5541,20.862099999999998
LOWVOL1,2026,,2,18.92,21.9,18.9,20.67,9.249471458773783,34251558.0,60,570859.3,30,29,0,3.0,0.14626654640306186,0.699833333333333,0.689833333333333,2026-06-16T00:00:00+05:30,2026-04-01T00:00:00+05:30,20.654999999999998,20.909999999999997,20.279999999999998
YESBANK,2026,,2,17.66,25.78,17.3,24.18,36.919592298980746,7947941056.0,60,132465684.26666667,34,25,0,8.48,0.38905626328587384,0.6534999999999999,0.6171666666666664,2026-06-18T00:00:00+05:30,2026-04-02T00:00:00+05:30,19.971200000000003,24.1688,19.5896
NFL,2026,,2,67.0,79.95,65.65,74.63,11.388059701492532,96562376.0,60,1609372.9333333333,31,28,0,14.299999999999997,0.18894142155297514,2.2776666666666667,2.1665000000000005,2026-05-08T00:00:00+05:30,2026-04-01T00:00:00+05:30,77.0185,79.092,74.94500000000001
BAJAJFINSV,2026,,2,1679.0,1860.0,1597.0,1780.2,6.027397260273975,68253960.0,60,1137566.0,27,32,0,263.0,0.14928705497699202,41.131666666666675,37.67333333333334,2026-04-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,1761.375,1817.92,1712.72
OFSS,2026,,2,6950.0,11055.0,6705.0,10775.5,55.0431654676259,19992966.0,60,333216.1,36,23,0,4350.0,0.4750286882747085,316.9583333333333,302.2,2026-06-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,9641.25,10489.5,8619.0
TORNTPHARM,2026,,2,4277.6,4742.9,3871.1,4620.1,8.006826257714605,28368548.0,60,472809.13333333336,32,27,0,871.7999999999997,0.2009510484352417,114.82999999999993,112.27499999999989,2026-06-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,4468.282999999999,4681.874,4237.255999999999
SOLARWORLD,2026,,2,149.8,242.0,147.56,183.36,22.40320427236315,29285079.0,60,488084.65,28,31,0,94.44,0.4816729003740224,10.361166666666662,10.02533333333333,2026-05-26T00:00:00+05:30,2026-04-01T00:00:00+05:30,214.1402,231.6116,186.2804
CUB,2026,,2,187.5,220.13,172.47,208.6,11.25333333333333,181457359.0,60,3024289.316666667,31,28,0,47.66,0.24599238693305225,6.944333333333336,6.678833333333333,2026-04-28T00:00:00+05:30,2026-04-02T00:00:00+05:30,202.7341,208.215,188.1978
INTELLECT,2026,,2,607.95,834.4,607.95,717.25,17.97845217534336,36811901.0,60,613531.6833333333,30,29,0,226.44999999999993,0.31467523278718135,28.845833333333335,27.677500000000002,2026-05-08T00:00:00+05:30,2026-04-01T00:00:00+05:30,747.21675,775.523,678.1495
BRITANNIA,2026,,2,5520.0,5924.0,5035.0,5146.5,-6.766304347826087,26049266.0,60,434154.43333333335,32,27,0,889.0,0.16424310072745468,110.575,105.80833333333334,2026-04-22T00:00:00+05:30,2026-06-04T00:00:00+05:30,5350.594999999999,5639.52,5070.56
BSE,2026,,2,2810.5,4446.8,2763.0,3865.6,37.541362746842196,252900286.0,60,4215004.766666667,37,22,0,1683.8000000000002,0.44476983376822116,125.76333333333335,119.58833333333335,2026-05-27T00:00:00+05:30,2026-04-02T00:00:00+05:30,3916.4030000000002,4312.096,3487.034
ITIETF,2026,,2,32.98,35.96,29.12,29.22,-11.400848999393567,99900187.0,60,1665003.1166666667,27,31,1,6.84,0.21155729676787466,0.9811666666666664,0.9331666666666661,2026-04-20T00:00:00+05:30,2026-06-30T00:00:00+05:30,32.232200000000006,33.3608,30.6248
TORNTPOWER,2026,,2,1345.0,1824.1,1285.0,1414.9,5.19702602230484,35066039.0,60,584433.9833333333,30,29,0,539.0999999999999,0.35661601762242756,52.64833333333334,51.16666666666668,2026-04-27T00:00:00+05:30,2026-04-02T00:00:00+05:30,1449.4255,1694.716,1365.865
HARDWYN,2026,,2,20.49,28.28,19.95,24.05,17.374328940946814,258747467.0,60,4312457.783333333,33,26,0,8.330000000000002,0.34441412387331527,1.1764999999999999,1.1393333333333333,2026-06-01T00:00:00+05:30,2026-04-01T00:00:00+05:30,25.32285,26.1142,23.6152
CANBK,2026,,2,128.02,146.89,121.79,125.52,-1.9528198718950274,1672327983.0,60,27872133.05,28,31,0,25.09999999999998,0.18780256039984725,3.8548333333333327,3.591499999999999,2026-04-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,134.7165,136.599,126.308
PARACABLES,2026,,2,30.0,74.8,29.7,69.02,130.06666666666666,235628121.0,60,3927135.35,36,23,0,45.099999999999994,0.8435530228875324,3.9350000000000014,3.8030000000000013,2026-06-22T00:00:00+05:30,2026-04-01T00:00:00+05:30,66.4565,73.44699999999999,55.407
IRFC,2026,,2,90.83,108.38,88.6,90.53,-0.3302873499944921,914044905.0,60,15234081.75,27,32,0,19.78,0.1994437488971608,2.5651666666666673,2.266833333333334,2026-04-23T00:00:00+05:30,2026-04-02T00:00:00+05:30,91.8637,103.2372,90.1824
NSLNISP,2026,,2,34.87,53.75,34.07,42.85,22.885001433897344,584298467.0,60,9738307.783333333,28,31,0,19.68,0.44660789052660244,1.7726666666666666,1.6720000000000002,2026-06-02T00:00:00+05:30,2026-04-01T00:00:00+05:30,42.2372,50.798,40.3676
ICICIGI,2026,,2,1735.0,1908.9,1629.5,1741.7,0.386167146974066,40557170.0,60,675952.8333333334,27,32,0,279.4000000000001,0.1559231545512466,47.84333333333334,46.37166666666667,2026-04-16T00:00:00+05:30,2026-04-02T00:00:00+05:30,1776.185,1841.844,1732.878
TRIDENT,2026,,2,23.49,27.31,23.01,26.12,11.196253724989369,409920365.0,60,6832006.083333333,32,27,0,4.299999999999997,0.17082020180619178,0.6999999999999997,0.6628333333333329,2026-06-24T00:00:00+05:30,2026-04-02T00:00:00+05:30,26.0845,26.88,24.515
RSYSTEMS,2026,,2,240.0,324.7,233.6,234.9,-2.124999999999998,26564313.0,60,442738.55,26,33,0,91.1,0.3405456830258599,12.603333333333333,12.127000000000002,2026-05-08T00:00:00+05:30,2026-06-30T00:00:00+05:30,267.7625,301.014,242.70999999999998
IT,2026,,2,32.73,37.5,29.1,29.19,-10.815765352887247,107801130.0,60,1796685.5,27,32,0,8.399999999999999,0.2602889000211743,1.143833333333333,1.114833333333333,2026-04-08T00:00:00+05:30,2026-06-30T00:00:00+05:30,31.998,33.384,31.200000000000003
BAJAJHLDNG,2026,,2,8999.0,10995.0,8588.0,10603.0,17.824202689187686,2963174.0,60,49386.23333333333,34,25,0,2407.0,0.23467777710973567,291.5083333333333,278.4916666666667,2026-06-23T00:00:00+05:30,2026-04-02T00:00:00+05:30,10381.215,10754.3,10080.34
OLECTRA,2026,,2,1008.9,1552.9,987.0,1499.6,48.637129547031414,64703324.0,60,1078388.7333333334,33,26,0,565.9000000000001,0.44754105491255197,56.51666666666669,53.87250000000002,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,1233.1665,1400.107,1179.406
KFINTECH,2026,,2,914.0,1006.0,784.95,879.8,-3.7417943107221054,75299746.0,60,1254995.7666666666,32,27,0,221.04999999999995,0.24953434554382786,29.253333333333337,27.677500000000002,2026-04-22T00:00:00+05:30,2026-05-18T00:00:00+05:30,892.15925,928.6325,818.1075000000001
UPL,2026,,2,573.0,682.6,564.1,571.2,-0.3141361256544423,133822968.0,60,2230382.8,27,32,0,118.5,0.1878219521859728,16.820833333333336,16.1475,2026-05-11T00:00:00+05:30,2026-06-29T00:00:00+05:30,644.0875000000001,670.75,612.6850000000001
MSUMI,2026,,2,37.59,43.44,36.32,40.12,6.730513434424032,866903864.0,60,14448397.733333332,34,25,0,7.119999999999997,0.18167899974483276,1.2808333333333333,1.2191666666666663,2026-05-07T00:00:00+05:30,2026-06-11T00:00:00+05:30,38.0644,40.948,37.4592
CHOLAFIN,2026,,2,1401.9,1823.9,1299.4,1789.8,27.66959126899207,119262202.0,60,1987703.3666666667,32,27,0,524.5,0.3331434898871314,51.56666666666667,45.59666666666667,2026-06-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,1543.2925,1677.04,1456.75
EMSLIMITED,2026,,2,274.0,453.0,266.2,411.3,50.10948905109489,76575726.0,60,1276262.1,32,27,0,186.8,0.553492414664981,18.517499999999995,17.05416666666666,2026-06-23T00:00:00+05:30,2026-04-01T00:00:00+05:30,409.102,453.0,342.788
COCHINSHIP,2026,,2,1244.9,1842.8,1228.1,1507.9,21.126194875090366,121842406.0,60,2030706.7666666666,31,28,0,614.7,0.40323973751478726,59.46833333333335,55.76833333333333,2026-05-08T00:00:00+05:30,2026-04-01T00:00:00+05:30,1483.2005,1713.713,1394.069
EQUITASBNK,2026,,2,55.0,80.14,51.73,75.41,37.1090909090909,264984005.0,60,4416400.083333333,33,26,0,28.410000000000004,0.41096583963990463,2.630333333333333,2.4928333333333343,2026-06-16T00:00:00+05:30,2026-04-02T00:00:00+05:30,72.61135,77.0149,67.35549999999999
DELTACORP,2026,,2,50.9,86.4,50.66,63.7,25.147347740667986,396687743.0,60,6611462.383333334,27,31,1,35.74000000000001,0.5305609437472786,3.8451666666666684,3.7018333333333353,2026-05-27T00:00:00+05:30,2026-04-01T00:00:00+05:30,66.5643,78.1798,64.956
IEX,2026,,2,117.0,137.34,116.0,125.13,6.9487179487179445,390102772.0,60,6501712.866666666,34,25,0,21.340000000000003,0.1694038450597822,3.3238333333333325,3.1204999999999994,2026-05-11T00:00:00+05:30,2026-04-02T00:00:00+05:30,125.2829,129.871,123.2556
REDINGTON,2026,,2,204.5,291.17,191.31,276.18,35.05134474327629,338084449.0,60,5634740.816666666,34,25,0,99.86000000000001,0.43148650254393833,8.943333333333332,8.582333333333331,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,222.7659,256.219,207.2876
BOSCHLTD,2026,,2,29445.0,41385.0,29120.0,39900.0,35.50687722873153,2972758.0,60,49545.96666666667,36,23,0,12265.0,0.329566981499644,1107.25,1067.0833333333333,2026-06-25T00:00:00+05:30,2026-04-01T00:00:00+05:30,37276.225000000006,39054.65,34761.9
SBILIFE,2026,,2,1828.4,1990.9,1700.4,1765.7,-3.429227740100637,79433063.0,60,1323884.3833333333,29,30,0,290.5,0.1584855221702424,42.576666666666675,40.813333333333354,2026-04-16T00:00:00+05:30,2026-06-12T00:00:00+05:30,1809.3375,1877.605,1735.26
JAYNECOIND,2026,,2,73.7,117.0,72.5,84.95,15.264586160108548,388878257.0,60,6481304.283333333,30,29,0,44.5,0.46111600435210603,4.9348333333333345,4.730000000000001,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,103.42750000000001,115.66499999999999,91.635
PATELENG,2026,,2,23.3,35.95,22.7,34.93,49.91416309012875,460056107.0,60,7667601.783333333,35,24,0,13.250000000000004,0.47374160523916514,1.1856666666666666,1.12,2026-06-24T00:00:00+05:30,2026-04-02T00:00:00+05:30,28.59625,32.77,25.4825
GMDCLTD,2026,,2,582.1,771.9,565.15,583.95,0.31781480845215987,251408137.0,60,4190135.6166666667,27,32,0,206.75,0.31828462419707215,27.517500000000005,26.66000000000001,2026-04-17T00:00:00+05:30,2026-04-02T00:00:00+05:30,698.50375,753.2925,645.7825
GAIL,2026,,2,141.4,178.47,137.5,173.46,22.673267326732674,662637709.0,60,11043961.816666666,30,29,0,40.97,0.250346770300575,4.186,3.9075,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,165.97415,169.8663,152.6589
RELIANCE,2026,,2,1384.2,1473.4,1253.2,1293.9,-6.523623753792801,1129283709.0,60,18821395.15,24,35,0,220.20000000000005,0.16390758053951054,28.80333333333335,26.673333333333346,2026-05-05T00:00:00+05:30,2026-06-11T00:00:00+05:30,1333.5729999999999,1369.906,1292.836
STALLION,2026,,2,106.9,205.3,102.65,184.24,72.34798877455566,125043834.0,60,2084063.9,30,29,0,102.65,0.6261920932445679,10.456833333333332,10.032833333333336,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,161.67375,185.7965,130.3655
QUESS,2026,,2,172.7,270.0,170.1,267.61,54.95657209033007,70411549.0,60,1173525.8166666667,34,25,0,99.9,0.46565683716926626,8.822,8.521333333333335,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,222.5475,247.023,217.053
APOLLOHOSP,2026,,2,7549.0,8770.0,7150.5,8682.0,15.008610411975095,25203401.0,60,420056.68333333335,35,24,0,1619.5,0.2015556938394524,157.04166666666666,154.54166666666666,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,8438.0025,8624.245,7733.52
RUPA,2026,,2,113.32,176.0,113.32,169.02,49.15284151076599,29429249.0,60,490487.48333333334,35,24,0,62.68000000000001,0.42032463170741796,6.5326666666666675,6.2650000000000015,2026-04-24T00:00:00+05:30,2026-04-01T00:00:00+05:30,155.0022,173.4928,150.928
FISCHER,2026,,2,42.47,42.78,31.05,41.72,-1.765952437014363,82180241.0,60,1369670.6833333333,26,33,0,11.73,0.31623075229489717,1.8145,1.7340000000000004,2026-04-16T00:00:00+05:30,2026-06-09T00:00:00+05:30,37.56015,42.1935,35.624700000000004
VIKRAN,2026,,2,54.5,81.0,52.75,76.23,39.87155963302753,290849101.0,60,4847485.016666667,29,30,0,28.25,0.4029449451210381,3.6524999999999994,3.3144999999999993,2026-05-26T00:00:00+05:30,2026-04-02T00:00:00+05:30,74.64375,78.74,69.41749999999999
RAIN,2026,,2,110.5,214.17,109.05,181.82,64.54298642533935,411363064.0,60,6856051.066666666,36,23,0,105.11999999999999,0.6626121871812193,8.509166666666667,8.069333333333335,2026-06-15T00:00:00+05:30,2026-04-06T00:00:00+05:30,156.87959999999998,201.55559999999997,152.1492
LIQUIDCASE,2026,,2,113.41,114.78,113.41,114.76,1.1903712194691902,1265089515.0,60,21084825.25,53,0,6,1.3700000000000045,0.01200752003809689,0.03499999999999967,0.02016666666666609,2026-06-30T00:00:00+05:30,2026-04-01T00:00:00+05:30,113.67715,114.2731,113.41
DENTA,2026,,2,234.19,353.9,231.0,331.45,41.53038131431743,26301361.0,60,438356.01666666666,35,24,0,122.89999999999998,0.44654076243777097,13.228833333333329,12.483999999999998,2026-06-23T00:00:00+05:30,2026-04-02T00:00:00+05:30,328.70550000000003,353.9,281.389
RHETAN,2026,,2,24.85,32.41,24.0,26.32,5.915492957746474,343235012.0,60,5720583.533333333,35,24,0,8.409999999999997,0.3033272219049622,1.363833333333333,1.3409999999999997,2026-06-12T00:00:00+05:30,2026-05-05T00:00:00+05:30,30.013149999999996,30.812099999999997,27.363999999999997
PSUBNKBEES,2026,,2,88.4,102.64,86.7,95.09,7.567873303167418,217855068.0,60,3630917.8,30,29,0,15.939999999999998,0.16918001468207985,2.6310000000000002,2.5399999999999996,2026-04-23T00:00:00+05:30,2026-05-20T00:00:00+05:30,97.3001,98.9738,91.32260000000001
DELHIVERY,2026,,2,427.0,491.7,415.55,472.05,10.55035128805621,200467658.0,60,3341127.6333333333,36,23,0,76.14999999999998,0.1664001981214878,13.99416666666666,13.405833333333327,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,464.66675,480.2775,449.056
CONFIPET,2026,,2,38.8,80.57,38.4,73.14,88.50515463917527,306155801.0,60,5102596.683333334,31,28,0,42.169999999999995,0.6763631114520875,4.821666666666666,4.778,2026-06-04T00:00:00+05:30,2026-04-01T00:00:00+05:30,55.47885,65.81049999999999,42.617
ZYDUSLIFE,2026,,2,888.0,1128.5,835.5,1112.6,25.292792792792785,90705395.0,60,1511756.5833333333,37,22,0,293.0,0.2926407834383294,26.151666666666674,24.846666666666675,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,1074.295,1128.5,996.65
JINDALSTEL,2026,,2,1131.0,1306.2,1054.4,1060.1,-6.2687886825817944,84442735.0,60,1407378.9166666667,26,33,0,251.79999999999995,0.21037915035118887,33.398333333333355,32.66000000000002,2026-04-21T00:00:00+05:30,2026-06-30T00:00:00+05:30,1221.847,1306.2,1142.53
DLF,2026,,2,519.95,644.0,489.4,620.05,19.251851139532626,256982826.0,60,4283047.1,33,26,0,154.60000000000002,0.26270513218095387,17.84666666666667,16.47416666666667,2026-06-18T00:00:00+05:30,2026-04-02T00:00:00+05:30,590.663,617.718,560.516
NIACL,2026,,2,120.0,218.0,118.27,178.01,48.34166666666666,512079953.0,60,8534665.883333333,26,33,0,99.73,0.6178988053625992,7.614,7.350333333333333,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,205.53375,218.0,168.135
HDFCSML250,2026,,2,147.25,182.75,143.87,178.66,21.33106960950764,133763974.0,60,2229399.566666667,37,22,0,38.879999999999995,0.2306975713859061,3.4554999999999962,3.2746666666666644,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,169.3364,178.47320000000002,164.0876
VMM,2026,,2,108.98,129.4,101.5,117.95,8.230868049183334,736326988.0,60,12272116.466666667,34,25,0,27.900000000000006,0.23356662090211971,3.743,3.6811666666666656,2026-04-28T00:00:00+05:30,2026-04-02T00:00:00+05:30,118.37950000000001,124.65700000000001,115.729
PATANJALI,2026,,2,473.8,484.0,406.35,411.05,-13.243984803714648,158993024.0,60,2649883.7333333334,27,32,0,77.64999999999998,0.17301468526664274,10.927499999999998,10.679999999999996,2026-04-08T00:00:00+05:30,2026-06-30T00:00:00+05:30,466.52875,477.788,426.539
CENTRALBK,2026,,2,32.6,37.33,29.32,32.53,-0.21472392638036894,800814739.0,60,13346912.316666666,29,29,1,8.009999999999998,0.2379361047988236,0.9244999999999994,0.8116666666666663,2026-05-07T00:00:00+05:30,2026-06-02T00:00:00+05:30,31.282449999999997,33.5653,29.9608
